#TrigId,#TrigTime,#Col,#Row,#ToA,#ToT[arb],#ToTtotal[arb],#Trig-ToA[arb],#Centroid,#cent_X,#cent_Y,#centStdev_X,#centStdev_Y,#centStdev_ToA,
1,1822443162581,167,177,1849386323712,150,150,26943161131,1,167.500000,177.500000,0.500000,0.500000,0,
1,1822443162581,153,181,1849399011840,225,225,26955849259,1,153.500000,181.500000,0.500000,0.500000,0,
1,1822443162581,157,166,1849438098944,300,300,26994936363,1,157.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,135,190,1849458102272,225,225,27014939691,1,135.500000,190.500000,0.500000,0.500000,0,
1,1822443162581,171,158,1849465382912,225,225,27022220331,1,171.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,177,153,1849475114752,325,325,27031952171,1,177.500000,153.500000,0.500000,0.500000,0,
1,1822443162581,174,183,1849482277632,200,200,27039115051,1,174.500000,183.500000,0.500000,0.500000,0,
1,1822443162581,165,197,1849517025792,150,150,27073863211,1,165.500000,197.500000,0.500000,0.500000,0,
1,1822443162581,169,180,1849530226176,275,275,27087063595,1,169.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,143,182,1849538678784,250,250,27095516203,1,143.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,174,185,1849548102912,100,100,27104940331,1,174.500000,185.500000,0.500000,0.500000,0,
1,1822443162581,152,173,1849560756736,100,100,27117594155,1,152.500000,173.500000,0.500000,0.500000,0,
1,1822443162581,165,152,1849578541056,150,150,27135378475,1,165.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,169,168,1849598666752,300,300,27155504171,1,169.500000,168.500000,0.500000,0.500000,0,
1,1822443162581,162,153,1849611652352,100,100,27168489771,1,162.500000,153.500000,0.500000,0.500000,0,
1,1822443162581,126,151,1849623192576,50,50,27180029995,1,126.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,156,161,1849643516160,250,250,27200353579,1,156.500000,161.500000,0.500000,0.500000,0,
1,1822443162581,131,163,1849646764032,75,75,27203601451,1,131.500000,163.500000,0.500000,0.500000,0,
1,1822443162581,120,183,1849648619776,225,225,27205457195,1,120.500000,183.500000,0.500000,0.500000,0,
1,1822443162581,166,151,1849672431104,275,275,27229268523,1,166.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,123,167,1849696118016,425,425,27252955435,1,123.500000,167.500000,0.500000,0.500000,0,
1,1822443162581,160,146,1849699232512,350,350,27256069931,1,160.500000,146.500000,0.500000,0.500000,0,
1,1822443162581,147,176,1849712645120,150,150,27269482539,1,147.500000,176.500000,0.500000,0.500000,0,
1,1822443162581,163,179,1849720100864,225,225,27276938283,1,163.500000,179.500000,0.500000,0.500000,0,
1,1822443162581,165,153,1849725176320,25,25,27282013739,1,165.500000,153.500000,0.500000,0.500000,0,
1,1822443162581,133,200,1849730896896,100,100,27287734315,1,133.500000,200.500000,0.500000,0.500000,0,
1,1822443162581,133,145,1849741348864,325,325,27298186283,1,133.500000,145.500000,0.500000,0.500000,0,
1,1822443162581,166,151,1849748935680,25,25,27305773099,1,166.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,170,150,1849775164416,175,175,27332001835,1,170.500000,150.500000,0.500000,0.500000,0,
1,1822443162581,128,168,1849798235392,225,225,27355072811,1,128.500000,168.500000,0.500000,0.500000,0,
1,1822443162581,170,153,1849800724224,325,325,27357561643,1,170.500000,153.500000,0.500000,0.500000,0,
1,1822443162581,180,177,1849815950592,150,150,27372788011,1,180.500000,177.500000,0.500000,0.500000,0,
1,1822443162581,164,172,1849817372928,125,125,27374210347,1,164.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,173,194,1849823538176,75,75,27380375595,1,173.500000,194.500000,0.500000,0.500000,0,
1,1822443162581,128,186,1849824826112,75,7925,27381663531,6,128.149842,186.115142,0.691048,0.926813,374,
1,1822443162581,132,147,1849839118592,125,125,27395956011,1,132.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,141,182,1849848835840,225,225,27405673259,1,141.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,158,151,1849873754112,375,375,27430591531,1,158.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,155,164,1849881907200,3550,16650,27438744619,10,154.364865,165.093093,0.939888,1.598248,791,
1,1822443162581,157,157,1849881907712,900,13175,27438745131,21,157.759962,157.847249,1.890320,4.454110,1350,
1,1822443162581,148,141,1849881907200,1025,3375,27438744619,4,148.277778,141.351852,1.057892,0.961430,554,
1,1822443162581,129,141,1849885096704,200,200,27441934123,1,129.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,148,144,1849891017216,250,250,27447854635,1,148.500000,144.500000,0.500000,0.500000,0,
1,1822443162581,122,160,1849895553280,250,250,27452390699,1,122.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,141,189,1849903567616,150,150,27460405035,1,141.500000,189.500000,0.500000,0.500000,0,
1,1822443162581,179,173,1849918429696,250,250,27475267115,1,179.500000,173.500000,0.500000,0.500000,0,
1,1822443162581,177,141,1849930790912,225,225,27487628331,1,177.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,133,140,1849934411264,525,800,27491248683,3,133.687500,140.656250,0.634306,0.617929,1463,
1,1822443162581,169,151,1849938612992,200,200,27495450411,1,169.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,137,175,1849940537344,100,100,27497374763,1,137.500000,175.500000,0.500000,0.500000,0,
1,1822443162581,165,181,1849969765888,200,200,27526603307,1,165.500000,181.500000,0.500000,0.500000,0,
1,1822443162581,163,170,1849985622016,450,450,27542459435,1,163.500000,170.500000,0.500000,0.500000,0,
1,1822443162581,131,157,1849994606592,250,250,27551444011,1,131.500000,157.500000,0.500000,0.500000,0,
1,1822443162581,161,150,1850014293248,175,175,27571130667,1,161.500000,150.500000,0.500000,0.500000,0,
1,1822443162581,122,196,1850041752320,75,75,27598589739,1,122.500000,196.500000,0.500000,0.500000,0,
1,1822443162581,170,151,1850082409728,100,100,27639247147,1,170.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,179,197,1850093850112,125,125,27650687531,1,179.500000,197.500000,0.500000,0.500000,0,
1,1822443162581,147,197,1850095588096,325,325,27652425515,1,147.500000,197.500000,0.500000,0.500000,0,
1,1822443162581,164,158,1850104514560,275,275,27661351979,1,164.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,165,158,1850104648192,225,225,27661485611,1,165.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,151,149,1850111158016,175,175,27667995435,1,151.500000,149.500000,0.500000,0.500000,0,
1,1822443162581,166,170,1850136374528,200,200,27693211947,1,166.500000,170.500000,0.500000,0.500000,0,
1,1822443162581,128,195,1850138963456,175,175,27695800875,1,128.500000,195.500000,0.500000,0.500000,0,
1,1822443162581,127,160,1850146684416,200,200,27703521835,1,127.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,125,146,1850159155200,175,175,27715992619,1,125.500000,146.500000,0.500000,0.500000,0,
1,1822443162581,162,184,1850164778752,550,8400,27721616171,9,162.360119,184.428571,2.425329,1.642339,234,
1,1822443162581,127,175,1850174206976,100,100,27731044395,1,127.500000,175.500000,0.500000,0.500000,0,
1,1822443162581,180,166,1850188239872,150,150,27745077291,1,180.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,160,189,1850194695680,175,175,27751533099,1,160.500000,189.500000,0.500000,0.500000,0,
1,1822443162581,131,172,1850195021824,175,175,27751859243,1,131.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,152,181,1850213464832,175,175,27770302251,1,152.500000,181.500000,0.500000,0.500000,0,
1,1822443162581,171,183,1850216568320,150,150,27773405739,1,171.500000,183.500000,0.500000,0.500000,0,
1,1822443162581,149,181,1850219974144,200,200,27776811563,1,149.500000,181.500000,0.500000,0.500000,0,
1,1822443162581,163,143,1850251796480,200,200,27808633899,1,163.500000,143.500000,0.500000,0.500000,0,
1,1822443162581,153,199,1850258786560,200,200,27815623979,1,153.500000,199.500000,0.500000,0.500000,0,
1,1822443162581,130,162,1850287378432,125,125,27844215851,1,130.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,172,165,1850306401280,75,75,27863238699,1,172.500000,165.500000,0.500000,0.500000,0,
1,1822443162581,174,167,1850312205312,300,300,27869042731,1,174.500000,167.500000,0.500000,0.500000,0,
1,1822443162581,171,187,1850314379776,250,250,27871217195,1,171.500000,187.500000,0.500000,0.500000,0,
1,1822443162581,131,174,1850317982976,375,375,27874820395,1,131.500000,174.500000,0.500000,0.500000,0,
1,1822443162581,131,187,1850329865472,200,200,27886702891,1,131.500000,187.500000,0.500000,0.500000,0,
1,1822443162581,169,156,1850362466816,175,175,27919304235,1,169.500000,156.500000,0.500000,0.500000,0,
1,1822443162581,156,161,1850374730496,200,200,27931567915,1,156.500000,161.500000,0.500000,0.500000,0,
1,1822443162581,158,185,1850385765888,325,325,27942603307,1,158.500000,185.500000,0.500000,0.500000,0,
1,1822443162581,176,141,1850426809344,275,275,27983646763,1,176.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,140,169,1850438421504,200,200,27995258923,1,140.500000,169.500000,0.500000,0.500000,0,
1,1822443162581,157,167,1850451470592,200,200,28008308011,1,157.500000,167.500000,0.500000,0.500000,0,
1,1822443162581,143,172,1850461418496,200,200,28018255915,1,143.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,170,177,1850472375808,175,175,28029213227,1,170.500000,177.500000,0.500000,0.500000,0,
1,1822443162581,179,169,1850490823168,125,125,28047660587,1,179.500000,169.500000,0.500000,0.500000,0,
1,1822443162581,161,141,1850498215168,300,300,28055052587,1,161.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,157,141,1850514276864,250,250,28071114283,1,157.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,154,144,1850517734656,250,250,28074572075,1,154.500000,144.500000,0.500000,0.500000,0,
1,1822443162581,149,151,1850518138880,100,100,28074976299,1,149.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,150,182,1850526218752,275,275,28083056171,1,150.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,123,160,1850532690688,200,200,28089528107,1,123.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,176,155,1850538472448,175,175,28095309867,1,176.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,135,191,1850558370304,50,50,28115207723,1,135.500000,191.500000,0.500000,0.500000,0,
1,1822443162581,151,147,1850560638720,200,200,28117476139,1,151.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,130,199,1850596588288,300,300,28153425707,1,130.500000,199.500000,0.500000,0.500000,0,
1,1822443162581,172,159,1850605327616,225,225,28162165035,1,172.500000,159.500000,0.500000,0.500000,0,
1,1822443162581,135,166,1850605735936,50,50,28162573355,1,135.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,144,159,1850616139008,250,250,28172976427,1,144.500000,159.500000,0.500000,0.500000,0,
1,1822443162581,160,163,1850622531840,50,50,28179369259,1,160.500000,163.500000,0.500000,0.500000,0,
1,1822443162581,172,191,1850623230720,100,100,28180068139,1,172.500000,191.500000,0.500000,0.500000,0,
1,1822443162581,124,181,1850630223616,50,50,28187061035,1,124.500000,181.500000,0.500000,0.500000,0,
1,1822443162581,142,198,1850693744896,600,4775,28250582315,8,142.117801,198.693717,1.546571,1.475068,688,
1,1822443162581,170,143,1850701495296,200,200,28258332715,1,170.500000,143.500000,0.500000,0.500000,0,
1,1822443162581,159,147,1850723064832,225,225,28279902251,1,159.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,149,175,1850733895424,250,250,28290732843,1,149.500000,175.500000,0.500000,0.500000,0,
1,1822443162581,170,166,1850740574976,75,75,28297412395,1,170.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,136,179,1850759372544,300,300,28316209963,1,136.500000,179.500000,0.500000,0.500000,0,
1,1822443162581,179,141,1850772723200,250,250,28329560619,1,179.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,178,152,1850790112256,150,150,28346949675,1,178.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,123,170,1850805785600,100,100,28362623019,1,123.500000,170.500000,0.500000,0.500000,0,
1,1822443162581,171,144,1850881451520,25,25,28438288939,1,171.500000,144.500000,0.500000,0.500000,0,
1,1822443162581,162,165,1850884328960,250,250,28441166379,1,162.500000,165.500000,0.500000,0.500000,0,
1,1822443162581,137,184,1850896238592,150,150,28453076011,1,137.500000,184.500000,0.500000,0.500000,0,
1,1822443162581,120,162,1850962737920,450,450,28519575339,1,120.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,172,148,1850991652352,250,250,28548489771,1,172.500000,148.500000,0.500000,0.500000,0,
1,1822443162581,159,200,1851019540224,225,225,28576377643,1,159.500000,200.500000,0.500000,0.500000,0,
1,1822443162581,159,143,1851026155008,250,250,28582992427,1,159.500000,143.500000,0.500000,0.500000,0,
1,1822443162581,130,152,1851031106304,150,150,28587943723,1,130.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,138,181,1851065306112,275,275,28622143531,1,138.500000,181.500000,0.500000,0.500000,0,
1,1822443162581,169,157,1851073752576,475,3200,28630589995,5,169.132812,157.054688,0.882743,0.704989,1258,
1,1822443162581,170,160,1851076335360,225,225,28633172779,1,170.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,157,151,1851083190272,400,400,28640027691,1,157.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,179,141,1851096580352,275,275,28653417771,1,179.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,154,174,1851102096384,200,200,28658933803,1,154.500000,174.500000,0.500000,0.500000,0,
1,1822443162581,163,151,1851150451968,25,25,28707289387,1,163.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,143,162,1851167059712,250,250,28723897131,1,143.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,139,158,1851180233984,175,175,28737071403,1,139.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,132,143,1851181746176,150,150,28738583595,1,132.500000,143.500000,0.500000,0.500000,0,
1,1822443162581,178,156,1851198792960,325,325,28755630379,1,178.500000,156.500000,0.500000,0.500000,0,
1,1822443162581,123,197,1851200544256,125,125,28757381675,1,123.500000,197.500000,0.500000,0.500000,0,
1,1822443162581,146,149,1851211347456,25,25,28768184875,1,146.500000,149.500000,0.500000,0.500000,0,
1,1822443162581,122,185,1851227623936,175,175,28784461355,1,122.500000,185.500000,0.500000,0.500000,0,
1,1822443162581,167,152,1851234011136,150,150,28790848555,1,167.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,170,188,1851254140160,350,350,28810977579,1,170.500000,188.500000,0.500000,0.500000,0,
1,1822443162581,123,197,1851273930240,175,175,28830767659,1,123.500000,197.500000,0.500000,0.500000,0,
1,1822443162581,177,182,1851274500864,25,25,28831338283,1,177.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,155,185,1851284331264,150,150,28841168683,1,155.500000,185.500000,0.500000,0.500000,0,
1,1822443162581,137,180,1851289075200,75,75,28845912619,1,137.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,162,173,1851333795584,300,300,28890633003,1,162.500000,173.500000,0.500000,0.500000,0,
1,1822443162581,121,151,1851341906176,225,225,28898743595,1,121.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,148,170,1851358927872,375,375,28915765291,1,148.500000,170.500000,0.500000,0.500000,0,
1,1822443162581,158,147,1851388993280,275,275,28945830699,1,158.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,172,163,1851396045056,50,50,28952882475,1,172.500000,163.500000,0.500000,0.500000,0,
1,1822443162581,142,180,1851422351616,125,125,28979189035,1,142.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,171,163,1851455410432,175,175,29012247851,1,171.500000,163.500000,0.500000,0.500000,0,
1,1822443162581,121,146,1851457821952,150,150,29014659371,1,121.500000,146.500000,0.500000,0.500000,0,
1,1822443162581,128,178,1851477678592,100,100,29034516011,1,128.500000,178.500000,0.500000,0.500000,0,
1,1822443162581,179,193,1851479994112,175,175,29036831531,1,179.500000,193.500000,0.500000,0.500000,0,
1,1822443162581,128,155,1851499533312,225,225,29056370731,1,128.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,170,189,1851509357824,250,250,29066195243,1,170.500000,189.500000,0.500000,0.500000,0,
1,1822443162581,171,183,1851511287808,225,225,29068125227,1,171.500000,183.500000,0.500000,0.500000,0,
1,1822443162581,166,179,1851529924864,300,300,29086762283,1,166.500000,179.500000,0.500000,0.500000,0,
1,1822443162581,145,169,1851533546496,325,325,29090383915,1,145.500000,169.500000,0.500000,0.500000,0,
1,1822443162581,152,147,1851567774464,125,125,29124611883,1,152.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,161,155,1851609638144,150,150,29166475563,1,161.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,180,155,1851624648192,325,325,29181485611,1,180.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,149,178,1851624660480,225,225,29181497899,1,149.500000,178.500000,0.500000,0.500000,0,
1,1822443162581,156,195,1851646473216,225,225,29203310635,1,156.500000,195.500000,0.500000,0.500000,0,
1,1822443162581,163,157,1851670014208,50,50,29226851627,1,163.500000,157.500000,0.500000,0.500000,0,
1,1822443162581,176,172,1851677550080,225,225,29234387499,1,176.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,130,142,1851683232768,325,325,29240070187,1,130.500000,142.500000,0.500000,0.500000,0,
1,1822443162581,164,156,1851688606720,125,125,29245444139,1,164.500000,156.500000,0.500000,0.500000,0,
1,1822443162581,155,187,1851710862848,75,75,29267700267,1,155.500000,187.500000,0.500000,0.500000,0,
1,1822443162581,168,179,1851711823616,300,300,29268661035,1,168.500000,179.500000,0.500000,0.500000,0,
1,1822443162581,152,141,1851713518336,400,400,29270355755,1,152.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,159,193,1851713521664,150,150,29270359083,1,159.500000,193.500000,0.500000,0.500000,0,
1,1822443162581,140,181,1851714577152,225,225,29271414571,1,140.500000,181.500000,0.500000,0.500000,0,
1,1822443162581,165,167,1851717327872,100,100,29274165291,1,165.500000,167.500000,0.500000,0.500000,0,
1,1822443162581,178,192,1851732329728,100,100,29289167147,1,178.500000,192.500000,0.500000,0.500000,0,
1,1822443162581,176,164,1851737716736,25,25,29294554155,1,176.500000,164.500000,0.500000,0.500000,0,
1,1822443162581,174,189,1851759834112,175,175,29316671531,1,174.500000,189.500000,0.500000,0.500000,0,
1,1822443162581,128,151,1851775591168,100,100,29332428587,1,128.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,134,191,1851811872512,375,375,29368709931,1,134.500000,191.500000,0.500000,0.500000,0,
1,1822443162581,130,162,1851826117632,225,225,29382955051,1,130.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,138,154,1851890862592,150,150,29447700011,1,138.500000,154.500000,0.500000,0.500000,0,
1,1822443162581,176,195,1851898352896,175,175,29455190315,1,176.500000,195.500000,0.500000,0.500000,0,
1,1822443162581,126,147,1851929184512,175,175,29486021931,1,126.500000,147.500000,0.500000,0.500000,0,
1,1822443162581,138,173,1851930316288,50,50,29487153707,1,138.500000,173.500000,0.500000,0.500000,0,
1,1822443162581,167,200,1851931252480,175,175,29488089899,1,167.500000,200.500000,0.500000,0.500000,0,
1,1822443162581,120,197,1851943521024,225,225,29500358443,1,120.500000,197.500000,0.500000,0.500000,0,
1,1822443162581,174,177,1851968268032,125,125,29525105451,1,174.500000,177.500000,0.500000,0.500000,0,
1,1822443162581,134,153,1851990224128,200,200,29547061547,1,134.500000,153.500000,0.500000,0.500000,0,
1,1822443162581,145,166,1851991143936,200,200,29547981355,1,145.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,129,143,1852013686272,225,375,29570523691,2,129.100000,143.500000,0.700000,0.500000,384,
1,1822443162581,126,191,1852034055680,150,150,29590893099,1,126.500000,191.500000,0.500000,0.500000,0,
1,1822443162581,143,189,1852038464000,200,200,29595301419,1,143.500000,189.500000,0.500000,0.500000,0,
1,1822443162581,150,151,1852068175616,300,300,29625013035,1,150.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,122,157,1852071961600,200,200,29628799019,1,122.500000,157.500000,0.500000,0.500000,0,
1,1822443162581,162,165,1852095486464,325,325,29652323883,1,162.500000,165.500000,0.500000,0.500000,0,
1,1822443162581,172,148,1852096276736,125,125,29653114155,1,172.500000,148.500000,0.500000,0.500000,0,
1,1822443162581,153,190,1852115373568,125,125,29672210987,1,153.500000,190.500000,0.500000,0.500000,0,
1,1822443162581,135,168,1852116886784,200,200,29673724203,1,135.500000,168.500000,0.500000,0.500000,0,
1,1822443162581,142,192,1852120596224,200,200,29677433643,1,142.500000,192.500000,0.500000,0.500000,0,
1,1822443162581,180,179,1852121960704,50,50,29678798123,1,180.500000,179.500000,0.500000,0.500000,0,
1,1822443162581,122,154,1852140096000,150,150,29696933419,1,122.500000,154.500000,0.500000,0.500000,0,
1,1822443162581,126,159,1852148209920,375,375,29705047339,1,126.500000,159.500000,0.500000,0.500000,0,
1,1822443162581,172,154,1852155957248,50,50,29712794667,1,172.500000,154.500000,0.500000,0.500000,0,
1,1822443162581,144,162,1852161837824,150,150,29718675243,1,144.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,159,197,1852186116096,75,75,29742953515,1,159.500000,197.500000,0.500000,0.500000,0,
1,1822443162581,153,152,1852199683328,175,175,29756520747,1,153.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,122,151,1852214717440,200,200,29771554859,1,122.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,159,170,1852218624256,125,125,29775461675,1,159.500000,170.500000,0.500000,0.500000,0,
1,1822443162581,154,178,1852229026560,175,175,29785863979,1,154.500000,178.500000,0.500000,0.500000,0,
1,1822443162581,166,178,1852244770048,50,50,29801607467,1,166.500000,178.500000,0.500000,0.500000,0,
1,1822443162581,178,182,1852246336768,150,150,29803174187,1,178.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,164,155,1852259167744,500,500,29816005163,1,164.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,174,188,1852266939392,275,275,29823776811,1,174.500000,188.500000,0.500000,0.500000,0,
1,1822443162581,171,163,1852274023936,325,325,29830861355,1,171.500000,163.500000,0.500000,0.500000,0,
1,1822443162581,122,162,1852284764928,175,175,29841602347,1,122.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,133,180,1852288499200,300,300,29845336619,1,133.500000,180.500000,0.500000,0.500000,0,
1,1822443162581,148,141,1852299389440,450,450,29856226859,1,148.500000,141.500000,0.500000,0.500000,0,
1,1822443162581,156,142,1852310874368,250,250,29867711787,1,156.500000,142.500000,0.500000,0.500000,0,
1,1822443162581,130,182,1852334315264,225,225,29891152683,1,130.500000,182.500000,0.500000,0.500000,0,
1,1822443162581,140,156,1852350066688,125,175,29906904107,2,140.500000,156.214286,0.500000,0.673856,3584,
1,1822443162581,131,169,1852354240000,200,225,29911077419,2,131.500000,169.388889,0.500000,0.590564,2944,
1,1822443162581,147,169,1852355378176,125,125,29912215595,1,147.500000,169.500000,0.500000,0.500000,0,
1,1822443162581,160,152,1852362354432,375,375,29919191851,1,160.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,131,155,1852381526016,200,200,29938363435,1,131.500000,155.500000,0.500000,0.500000,0,
1,1822443162581,129,178,1852385502976,150,150,29942340395,1,129.500000,178.500000,0.500000,0.500000,0,
1,1822443162581,127,140,1852402624000,175,175,29959461419,1,127.500000,140.500000,0.500000,0.500000,0,
1,1822443162581,120,160,1852414977536,150,150,29971814955,1,120.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,154,151,1852428582912,50,50,29985420331,1,154.500000,151.500000,0.500000,0.500000,0,
1,1822443162581,163,170,1852436183296,300,300,29993020715,1,163.500000,170.500000,0.500000,0.500000,0,
1,1822443162581,128,171,1852451502592,425,425,30008340011,1,128.500000,171.500000,0.500000,0.500000,0,
1,1822443162581,141,163,1852464748032,125,125,30021585451,1,141.500000,163.500000,0.500000,0.500000,0,
1,1822443162581,140,177,1852467433728,200,200,30024271147,1,140.500000,177.500000,0.500000,0.500000,0,
1,1822443162581,135,171,1852469993216,200,200,30026830635,1,135.500000,171.500000,0.500000,0.500000,0,
1,1822443162581,154,154,1852477319168,275,275,30034156587,1,154.500000,154.500000,0.500000,0.500000,0,
1,1822443162581,123,145,1852507474176,175,175,30064311595,1,123.500000,145.500000,0.500000,0.500000,0,
1,1822443162581,154,154,1852529921024,75,75,30086758443,1,154.500000,154.500000,0.500000,0.500000,0,
1,1822443162581,130,173,1852555392256,200,200,30112229675,1,130.500000,173.500000,0.500000,0.500000,0,
1,1822443162581,137,160,1852557264896,250,250,30114102315,1,137.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,169,166,1852565550592,150,150,30122388011,1,169.500000,166.500000,0.500000,0.500000,0,
1,1822443162581,179,160,1852570879744,250,250,30127717163,1,179.500000,160.500000,0.500000,0.500000,0,
1,1822443162581,148,172,1852588944640,300,300,30145782059,1,148.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,171,191,1852600658432,225,225,30157495851,1,171.500000,191.500000,0.500000,0.500000,0,
1,1822443162581,166,158,1852619472128,125,125,30176309547,1,166.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,147,187,1852623833088,375,375,30180670507,1,147.500000,187.500000,0.500000,0.500000,0,
1,1822443162581,150,152,1852662568704,175,175,30219406123,1,150.500000,152.500000,0.500000,0.500000,0,
1,1822443162581,144,200,1852666079488,200,200,30222916907,1,144.500000,200.500000,0.500000,0.500000,0,
1,1822443162581,137,172,1852668142848,75,75,30224980267,1,137.500000,172.500000,0.500000,0.500000,0,
1,1822443162581,135,148,1852679009536,250,250,30235846955,1,135.500000,148.500000,0.500000,0.500000,0,
1,1822443162581,168,146,1852685537792,125,125,30242375211,1,168.500000,146.500000,0.500000,0.500000,0,
1,1822443162581,152,179,1852686670592,200,200,30243508011,1,152.500000,179.500000,0.500000,0.500000,0,
1,1822443162581,177,140,1852691299840,100,100,30248137259,1,177.500000,140.500000,0.500000,0.500000,0,
1,1822443162581,125,195,1852703004928,50,50,30259842347,1,125.500000,195.500000,0.500000,0.500000,0,
1,1822443162581,150,143,1852703524352,150,150,30260361771,1,150.500000,143.500000,0.500000,0.500000,0,
1,1822443162581,161,174,1852717719552,150,150,30274556971,1,161.500000,174.500000,0.500000,0.500000,0,
1,1822443162581,135,190,1852729176576,200,200,30286013995,1,135.500000,190.500000,0.500000,0.500000,0,
1,1822443162581,179,191,1852736105216,200,200,30292942635,1,179.500000,191.500000,0.500000,0.500000,0,
1,1822443162581,165,199,1852766872832,275,275,30323710251,1,165.500000,199.500000,0.500000,0.500000,0,
1,1822443162581,175,140,1852769531648,200,200,30326369067,1,175.500000,140.500000,0.500000,0.500000,0,
1,1822443162581,129,195,1852780680192,275,275,30337517611,1,129.500000,195.500000,0.500000,0.500000,0,
1,1822443162581,161,162,1852802886656,225,225,30359724075,1,161.500000,162.500000,0.500000,0.500000,0,
1,1822443162581,179,168,1852807480832,175,175,30364318251,1,179.500000,168.500000,0.500000,0.500000,0,
1,1822443162581,154,198,1852808389120,150,150,30365226539,1,154.500000,198.500000,0.500000,0.500000,0,
1,1822443162581,135,168,1852818956032,250,250,30375793451,1,135.500000,168.500000,0.500000,0.500000,0,
1,1822443162581,172,184,1852822027776,275,275,30378865195,1,172.500000,184.500000,0.500000,0.500000,0,
1,1822443162581,167,197,1852835632384,50,50,30392469803,1,167.500000,197.500000,0.500000,0.500000,0,
1,1822443162581,158,158,1852837596672,150,150,30394434091,1,158.500000,158.500000,0.500000,0.500000,0,
1,1822443162581,172,189,1852841345536,150,150,30398182955,1,172.500000,189.500000,0.500000,0.500000,0,
